27.5	2.94156E-6	3.19083E-6	3.34214E-6	3.41345E-6	3.47499E-6	3.7546E-6	3.83412E-6	4.06725E-6	4.42091E-6	4.49778E-6	4.69284E-6	4.54479E-6	4.92012E-6	4.87354E-6	4.96126E-6
27	2.81496E-6	3.0853E-6	3.2764E-6	3.31071E-6	3.41969E-6	3.65539E-6	3.7335E-6	3.92575E-6	4.27755E-6	4.35885E-6	4.61374E-6	4.42282E-6	4.77864E-6	4.79157E-6	4.81224E-6
26.5	2.73071E-6	3.00878E-6	3.15535E-6	3.20714E-6	3.2613E-6	3.52707E-6	3.60926E-6	3.82687E-6	4.16686E-6	4.20643E-6	4.50021E-6	4.31472E-6	4.64766E-6	4.61875E-6	4.73023E-6
26	2.6443E-6	2.91415E-6	3.0764E-6	3.10373E-6	3.16358E-6	3.43586E-6	3.49303E-6	3.72618E-6	4.01025E-6	4.1008E-6	4.36644E-6	4.20324E-6	4.546E-6	4.48538E-6	4.66612E-6
25.5	2.54632E-6	2.81609E-6	2.99978E-6	3.02086E-6	3.06503E-6	3.34093E-6	3.39516E-6	3.60709E-6	3.92655E-6	4.00558E-6	4.2408E-6	4.1444E-6	4.42338E-6	4.4011E-6	4.48978E-6
25	2.46536E-6	2.7356E-6	2.90587E-6	2.91819E-6	2.94777E-6	3.2616E-6	3.2706E-6	3.46835E-6	3.80901E-6	3.92564E-6	4.10803E-6	4.00091E-6	4.30511E-6	4.32895E-6	4.37742E-6
24.5	2.38571E-6	2.64277E-6	2.7792E-6	2.84888E-6	2.87056E-6	3.13721E-6	3.20536E-6	3.41546E-6	3.70053E-6	3.85033E-6	4.03556E-6	3.86541E-6	4.20565E-6	4.1937E-6	4.26918E-6
24	2.32105E-6	2.56181E-6	2.71406E-6	2.73586E-6	2.77496E-6	3.067E-6	3.10745E-6	3.29354E-6	3.62478E-6	3.73647E-6	3.91036E-6	3.79624E-6	4.1693E-6	4.121E-6	4.18074E-6
23.5	2.23445E-6	2.49208E-6	2.60641E-6	2.66434E-6	2.66006E-6	2.96826E-6	2.99702E-6	3.21335E-6	3.49074E-6	3.63457E-6	3.80336E-6	3.67455E-6	4.07754E-6	4.03157E-6	4.08914E-6
23	2.15073E-6	2.37219E-6	2.52755E-6	2.56978E-6	2.59839E-6	2.84631E-6	2.90822E-6	3.06815E-6	3.39742E-6	3.54036E-6	3.66925E-6	3.59383E-6	3.98048E-6	3.93513E-6	3.97966E-6
22.5	2.06425E-6	2.26999E-6	2.41696E-6	2.47923E-6	2.48295E-6	2.73951E-6	2.82433E-6	2.99991E-6	3.27353E-6	3.44026E-6	3.60072E-6	3.45988E-6	3.89435E-6	3.8226E-6	3.86653E-6
22	1.98746E-6	2.1961E-6	2.32073E-6	2.37168E-6	2.39879E-6	2.69307E-6	2.74325E-6	2.90749E-6	3.17322E-6	3.33432E-6	3.51033E-6	3.34914E-6	3.77953E-6	3.73003E-6	3.7463E-6
21.5	1.91512E-6	2.13287E-6	2.25834E-6	2.28221E-6	2.34211E-6	2.58148E-6	2.64717E-6	2.81526E-6	3.11903E-6	3.25393E-6	3.41431E-6	3.28925E-6	3.66899E-6	3.66331E-6	3.68222E-6
21	1.86511E-6	2.06745E-6	2.19118E-6	2.21156E-6	2.28377E-6	2.52103E-6	2.56312E-6	2.71743E-6	3.0059E-6	3.14456E-6	3.27745E-6	3.15994E-6	3.62677E-6	3.5759E-6	3.61935E-6
20.5	1.76191E-6	1.97425E-6	2.09306E-6	2.13751E-6	2.18939E-6	2.40505E-6	2.4489E-6	2.64677E-6	2.92008E-6	3.04476E-6	3.17526E-6	3.05463E-6	3.48468E-6	3.49038E-6	3.50962E-6
20	1.7149E-6	1.92795E-6	2.02194E-6	2.05091E-6	2.12097E-6	2.32684E-6	2.35533E-6	2.53278E-6	2.83406E-6	2.94876E-6	3.04675E-6	2.98044E-6	3.43874E-6	3.38911E-6	3.43309E-6
19.5	1.65033E-6	1.84165E-6	1.97843E-6	1.99762E-6	2.03089E-6	2.284E-6	2.30003E-6	2.4383E-6	2.74013E-6	2.84731E-6	2.95386E-6	2.84692E-6	3.30849E-6	3.30825E-6	3.31229E-6
19	1.60696E-6	1.78845E-6	1.91009E-6	1.92538E-6	1.94264E-6	2.20738E-6	2.22813E-6	2.36266E-6	2.63897E-6	2.74168E-6	2.86963E-6	2.7784E-6	3.22536E-6	3.18873E-6	3.30429E-6
18.5	1.53601E-6	1.71806E-6	1.82191E-6	1.83138E-6	1.88353E-6	2.10026E-6	2.13956E-6	2.29985E-6	2.55738E-6	2.67539E-6	2.78317E-6	2.68032E-6	3.15871E-6	3.1233E-6	3.24471E-6
18	1.4709E-6	1.65597E-6	1.77934E-6	1.77628E-6	1.79195E-6	2.04623E-6	2.0741E-6	2.2067E-6	2.46389E-6	2.58697E-6	2.70737E-6	2.59748E-6	3.08017E-6	3.0377E-6	3.13907E-6
17.5	1.42402E-6	1.58567E-6	1.68161E-6	1.69225E-6	1.76329E-6	1.96799E-6	1.99976E-6	2.13007E-6	2.40594E-6	2.52929E-6	2.61916E-6	2.50637E-6	2.99213E-6	2.96048E-6	3.06515E-6
17	1.36706E-6	1.51495E-6	1.58979E-6	1.66277E-6	1.68116E-6	1.88748E-6	1.90954E-6	2.05695E-6	2.30556E-6	2.42011E-6	2.52184E-6	2.46043E-6	2.89402E-6	2.88648E-6	3.01377E-6
16.5	1.31585E-6	1.46961E-6	1.52114E-6	1.58848E-6	1.63284E-6	1.81326E-6	1.83774E-6	1.98816E-6	2.24928E-6	2.33072E-6	2.46376E-6	2.36489E-6	2.80381E-6	2.75769E-6	2.95478E-6
16	1.26254E-6	1.42E-6	1.47377E-6	1.51995E-6	1.55841E-6	1.72786E-6	1.7872E-6	1.9163E-6	2.15451E-6	2.2414E-6	2.36078E-6	2.26784E-6	2.71963E-6	2.70851E-6	2.83352E-6
15.5	1.20772E-6	1.34686E-6	1.40888E-6	1.44567E-6	1.48145E-6	1.66965E-6	1.73698E-6	1.84867E-6	2.07211E-6	2.19342E-6	2.28788E-6	2.2451E-6	2.65139E-6	2.64715E-6	2.77694E-6
15	1.15195E-6	1.27934E-6	1.35882E-6	1.3852E-6	1.44477E-6	1.62927E-6	1.64818E-6	1.76442E-6	2.00027E-6	2.09151E-6	2.19413E-6	2.16083E-6	2.56816E-6	2.60155E-6	2.71404E-6
14.5	1.09947E-6	1.24012E-6	1.29519E-6	1.33281E-6	1.39042E-6	1.56018E-6	1.59452E-6	1.70045E-6	1.93229E-6	2.0202E-6	2.12589E-6	2.06484E-6	2.45881E-6	2.54165E-6	2.65933E-6
14	1.0533E-6	1.20322E-6	1.24808E-6	1.30889E-6	1.3446E-6	1.48969E-6	1.52056E-6	1.61801E-6	1.85493E-6	1.97241E-6	2.04912E-6	2.00527E-6	2.41304E-6	2.46667E-6	2.58298E-6
13.5	9.9831E-7	1.16705E-6	1.18699E-6	1.24347E-6	1.29416E-6	1.47203E-6	1.47169E-6	1.54939E-6	1.78846E-6	1.8946E-6	1.98211E-6	1.9495E-6	2.33571E-6	2.39895E-6	2.50871E-6
13	9.5887E-7	1.10282E-6	1.14124E-6	1.18769E-6	1.25161E-6	1.40863E-6	1.41083E-6	1.47858E-6	1.73247E-6	1.84859E-6	1.91696E-6	1.88523E-6	2.24662E-6	2.32659E-6	2.42154E-6
12.5	9.2052E-7	1.05179E-6	1.0876E-6	1.14242E-6	1.17992E-6	1.33669E-6	1.36605E-6	1.42868E-6	1.6733E-6	1.75386E-6	1.8332E-6	1.79674E-6	2.20754E-6	2.23927E-6	2.34391E-6
12	8.77093E-7	9.9947E-7	1.03836E-6	1.07195E-6	1.13862E-6	1.2844E-6	1.32169E-6	1.387E-6	1.60624E-6	1.70416E-6	1.75212E-6	1.74503E-6	2.12942E-6	2.14766E-6	2.28507E-6
11.5	8.27554E-7	9.6631E-7	1.00343E-6	1.04043E-6	1.08656E-6	1.20724E-6	1.24669E-6	1.32255E-6	1.55632E-6	1.626E-6	1.70122E-6	1.68201E-6	2.0572E-6	2.10231E-6	2.19433E-6
11	8.06642E-7	9.1637E-7	9.5961E-7	9.9742E-7	1.0587E-6	1.18408E-6	1.21003E-6	1.26228E-6	1.49704E-6	1.56681E-6	1.62703E-6	1.61673E-6	1.98912E-6	2.0523E-6	2.10831E-6
10.5	7.57081E-7	8.7178E-7	9.1512E-7	9.6035E-7	1.00654E-6	1.1375E-6	1.16527E-6	1.2202E-6	1.41541E-6	1.515E-6	1.54113E-6	1.55015E-6	1.93176E-6	1.99522E-6	2.05142E-6
10	7.24671E-7	8.33142E-7	8.63444E-7	9.1149E-7	9.6973E-7	1.09762E-6	1.1165E-6	1.16107E-6	1.36716E-6	1.47824E-6	1.48091E-6	1.46191E-6	1.84889E-6	1.92872E-6	2.02497E-6
9.5	6.87193E-7	8.05265E-7	8.28391E-7	8.66469E-7	9.156E-7	1.03187E-6	1.06707E-6	1.11484E-6	1.31495E-6	1.40877E-6	1.40611E-6	1.42461E-6	1.80253E-6	1.89241E-6	1.96216E-6
9	6.51257E-7	7.68646E-7	7.89034E-7	8.2422E-7	8.6206E-7	9.8704E-7	1.02063E-6	1.05452E-6	1.26075E-6	1.34597E-6	1.36187E-6	1.35915E-6	1.76137E-6	1.7863E-6	1.90875E-6
8.5	6.19529E-7	7.28402E-7	7.47179E-7	7.77005E-7	8.35956E-7	9.6731E-7	9.6961E-7	1.02223E-6	1.21121E-6	1.29984E-6	1.31002E-6	1.30451E-6	1.71675E-6	1.75397E-6	1.82185E-6
8	5.97847E-7	6.94495E-7	7.19018E-7	7.46725E-7	7.87569E-7	9.1175E-7	9.3577E-7	9.7387E-7	1.15424E-6	1.22944E-6	1.25223E-6	1.2635E-6	1.63493E-6	1.71888E-6	1.77223E-6
7.5	5.65867E-7	6.70375E-7	6.87126E-7	7.20898E-7	7.53197E-7	8.80133E-7	8.85133E-7	9.3668E-7	1.11221E-6	1.18582E-6	1.19057E-6	1.22293E-6	1.57877E-6	1.6651E-6	1.69639E-6
7	5.47168E-7	6.31549E-7	6.5175E-7	6.86611E-7	7.2549E-7	8.31402E-7	8.382E-7	8.9725E-7	1.05943E-6	1.13723E-6	1.14167E-6	1.17198E-6	1.53302E-6	1.60525E-6	1.64486E-6
