-0.4	5.80E-11	-5.70E-12	-5.80E-12	-7.50E-12	-1.21E-11	-1.40E-11	7.00E-12	-9.40E-11	-4.25E-10	-6.46E-10	-1.12E-09	-1.67E-09	-1.49E-09	-2.39E-09	-2.60E-09	-2.15E-09
-0.42	5.90E-11	-5.60E-12	-5.90E-12	-7.40E-12	-1.23E-11	-1.90E-11	6.00E-12	-1.10E-10	-4.62E-10	-6.89E-10	-1.19E-09	-1.74E-09	-1.59E-09	-2.54E-09	-2.69E-09	-2.27E-09
-0.44	5.70E-11	-5.50E-12	-5.90E-12	-7.40E-12	-1.22E-11	-2.00E-11	-1.00E-12	-1.20E-10	-4.85E-10	-7.29E-10	-1.25E-09	-1.87E-09	-1.65E-09	-2.63E-09	-2.91E-09	-2.40E-09
-0.46	5.80E-11	-5.80E-12	-6.00E-12	-7.50E-12	-1.31E-11	-2.40E-11	0	-1.27E-10	-5.11E-10	-7.64E-10	-1.31E-09	-1.98E-09	-1.78E-09	-2.84E-09	-3.01E-09	-2.48E-09
-0.48	5.80E-11	-5.70E-12	-6.00E-12	-7.80E-12	-1.37E-11	-2.70E-11	-8.00E-12	-1.40E-10	-5.42E-10	-8.12E-10	-1.37E-09	-2.11E-09	-1.84E-09	-2.95E-09	-3.01E-09	-2.62E-09
-0.5	5.90E-11	-5.50E-12	-6.20E-12	-7.90E-12	-1.43E-11	-2.80E-11	-1.10E-11	-1.45E-10	-5.69E-10	-8.44E-10	-1.44E-09	-2.17E-09	-1.91E-09	-3.06E-09	-3.24E-09	-2.83E-09
-0.52	5.40E-11	-5.60E-12	-6.10E-12	-8.20E-12	-1.36E-11	-2.50E-11	-1.90E-11	-1.59E-10	-6.00E-10	-8.92E-10	-1.50E-09	-2.32E-09	-1.98E-09	-3.20E-09	-3.47E-09	-2.83E-09
-0.54	5.60E-11	-5.90E-12	-6.30E-12	-8.10E-12	-1.41E-11	-2.50E-11	-1.60E-11	-1.70E-10	-6.34E-10	-9.32E-10	-1.60E-09	-2.39E-09	-2.03E-09	-3.32E-09	-3.52E-09	-2.98E-09
-0.56	5.60E-11	-5.80E-12	-6.20E-12	-8.70E-12	-1.44E-11	-3.20E-11	-2.00E-11	-1.79E-10	-6.68E-10	-9.79E-10	-1.65E-09	-2.53E-09	-2.08E-09	-3.48E-09	-3.54E-09	-3.13E-09
-0.58	5.50E-11	-6.00E-12	-6.20E-12	-8.90E-12	-1.55E-11	-3.30E-11	-3.00E-11	-1.92E-10	-6.98E-10	-1.04E-09	-1.72E-09	-2.64E-09	-2.19E-09	-3.60E-09	-3.73E-09	-3.26E-09
-0.6	5.80E-11	-5.80E-12	-6.40E-12	-8.80E-12	-1.65E-11	-3.50E-11	-3.10E-11	-1.98E-10	-7.22E-10	-1.07E-09	-1.78E-09	-2.70E-09	-2.35E-09	-3.76E-09	-3.96E-09	-3.32E-09
-0.62	5.70E-11	-5.60E-12	-6.40E-12	-8.90E-12	-1.82E-11	-3.70E-11	-3.80E-11	-2.17E-10	-7.39E-10	-1.14E-09	-1.85E-09	-2.85E-09	-2.46E-09	-3.94E-09	-4.07E-09	-3.46E-09
-0.64	5.70E-11	-6.10E-12	-6.70E-12	-9.30E-12	-1.92E-11	-3.70E-11	-4.30E-11	-2.37E-10	-7.67E-10	-1.17E-09	-1.94E-09	-2.98E-09	-2.54E-09	-4.04E-09	-4.13E-09	-3.58E-09
-0.66	5.70E-11	-5.90E-12	-6.60E-12	-9.50E-12	-2.02E-11	-3.90E-11	-4.70E-11	-2.50E-10	-7.99E-10	-1.24E-09	-2.05E-09	-3.07E-09	-2.59E-09	-4.11E-09	-4.33E-09	-3.64E-09
-0.68	5.70E-11	-5.90E-12	-6.50E-12	-1.00E-11	-2.09E-11	-3.90E-11	-4.80E-11	-2.71E-10	-8.41E-10	-1.26E-09	-2.13E-09	-3.17E-09	-2.67E-09	-4.25E-09	-4.48E-09	-3.69E-09
-0.7	5.80E-11	-6.00E-12	-6.60E-12	-9.70E-12	-2.23E-11	-4.10E-11	-5.50E-11	-2.78E-10	-8.98E-10	-1.31E-09	-2.24E-09	-3.32E-09	-2.82E-09	-4.49E-09	-4.73E-09	-3.82E-09
-0.72	5.90E-11	-6.10E-12	-6.40E-12	-1.03E-11	-2.16E-11	-4.60E-11	-5.80E-11	-2.82E-10	-9.24E-10	-1.37E-09	-2.34E-09	-3.40E-09	-2.95E-09	-4.60E-09	-4.88E-09	-4.04E-09
-0.74	5.70E-11	-5.90E-12	-6.70E-12	-1.05E-11	-2.25E-11	-4.80E-11	-6.60E-11	-3.06E-10	-9.69E-10	-1.40E-09	-2.41E-09	-3.53E-09	-2.99E-09	-4.86E-09	-4.91E-09	-4.09E-09
-0.76	5.60E-11	-6.00E-12	-7.00E-12	-1.06E-11	-2.27E-11	-4.80E-11	-6.80E-11	-3.24E-10	-1.01E-09	-1.45E-09	-2.44E-09	-3.60E-09	-3.01E-09	-4.98E-09	-5.11E-09	-4.09E-09
-0.78	5.40E-11	-6.10E-12	-7.10E-12	-1.10E-11	-2.30E-11	-5.40E-11	-7.70E-11	-3.52E-10	-1.06E-09	-1.50E-09	-2.51E-09	-3.75E-09	-3.16E-09	-5.11E-09	-5.10E-09	-4.20E-09
-0.8	5.70E-11	-6.00E-12	-7.00E-12	-1.12E-11	-2.48E-11	-5.80E-11	-7.90E-11	-3.71E-10	-1.09E-09	-1.57E-09	-2.62E-09	-3.89E-09	-3.20E-09	-5.23E-09	-5.41E-09	-4.34E-09
-0.82	5.80E-11	-6.10E-12	-7.20E-12	-1.16E-11	-2.65E-11	-5.90E-11	-8.30E-11	-3.86E-10	-1.12E-09	-1.63E-09	-2.77E-09	-4.06E-09	-3.30E-09	-5.33E-09	-5.63E-09	-4.49E-09
-0.84	5.60E-11	-6.10E-12	-7.40E-12	-1.20E-11	-2.60E-11	-5.90E-11	-8.90E-11	-4.16E-10	-1.18E-09	-1.63E-09	-2.84E-09	-4.19E-09	-3.41E-09	-5.45E-09	-5.73E-09	-4.71E-09
-0.86	5.60E-11	-6.10E-12	-7.60E-12	-1.21E-11	-2.72E-11	-6.00E-11	-9.40E-11	-4.29E-10	-1.21E-09	-1.71E-09	-2.93E-09	-4.28E-09	-3.59E-09	-5.63E-09	-5.95E-09	-4.94E-09
-0.88	5.70E-11	-6.10E-12	-7.70E-12	-1.26E-11	-2.81E-11	-6.50E-11	-1.03E-10	-4.48E-10	-1.21E-09	-1.78E-09	-3.00E-09	-4.39E-09	-3.62E-09	-5.81E-09	-5.91E-09	-4.98E-09
-0.9	5.90E-11	-6.20E-12	-7.80E-12	-1.26E-11	-2.79E-11	-6.70E-11	-1.11E-10	-4.43E-10	-1.28E-09	-1.82E-09	-3.08E-09	-4.50E-09	-3.70E-09	-6.03E-09	-6.11E-09	-5.16E-09
-0.92	5.60E-11	-6.20E-12	-7.90E-12	-1.31E-11	-2.87E-11	-6.90E-11	-1.27E-10	-4.74E-10	-1.32E-09	-1.88E-09	-3.13E-09	-4.66E-09	-3.82E-09	-6.14E-09	-6.23E-09	-5.07E-09
-0.94	5.70E-11	-5.90E-12	-8.10E-12	-1.27E-11	-3.01E-11	-7.30E-11	-1.22E-10	-4.94E-10	-1.36E-09	-1.90E-09	-3.20E-09	-4.76E-09	-3.90E-09	-6.27E-09	-6.47E-09	-5.11E-09
-0.96	6.00E-11	-5.90E-12	-8.60E-12	-1.37E-11	-3.03E-11	-7.40E-11	-1.28E-10	-4.87E-10	-1.42E-09	-1.99E-09	-3.25E-09	-4.86E-09	-4.06E-09	-6.40E-09	-6.63E-09	-5.28E-09
-0.98	5.90E-11	-6.20E-12	-8.50E-12	-1.41E-11	-3.06E-11	-7.90E-11	-1.35E-10	-5.30E-10	-1.44E-09	-2.06E-09	-3.42E-09	-5.02E-09	-4.17E-09	-6.54E-09	-6.79E-09	-5.21E-09
-1	5.90E-11	-6.00E-12	-8.60E-12	-1.37E-11	-3.20E-11	-8.20E-11	-1.49E-10	-5.75E-10	-1.52E-09	-2.11E-09	-3.43E-09	-5.15E-09	-4.36E-09	-6.73E-09	-6.99E-09	-5.37E-09
-0.98	6.00E-11	-5.80E-12	-8.00E-12	-1.46E-11	-3.18E-11	-7.90E-11	-1.50E-10	-5.33E-10	-1.49E-09	-2.05E-09	-3.39E-09	-4.98E-09	-4.22E-09	-6.53E-09	-6.84E-09	-5.31E-09
-0.96	5.80E-11	-5.90E-12	-7.90E-12	-1.37E-11	-3.05E-11	-7.80E-11	-1.46E-10	-5.26E-10	-1.40E-09	-2.00E-09	-3.29E-09	-4.91E-09	-4.04E-09	-6.27E-09	-6.86E-09	-5.12E-09
-0.94	5.60E-11	-5.40E-12	-7.70E-12	-1.29E-11	-3.30E-11	-7.20E-11	-1.38E-10	-4.95E-10	-1.34E-09	-1.93E-09	-3.20E-09	-4.75E-09	-3.93E-09	-6.08E-09	-6.60E-09	-4.99E-09
-0.92	5.80E-11	-5.40E-12	-7.20E-12	-1.28E-11	-3.14E-11	-7.10E-11	-1.31E-10	-5.14E-10	-1.29E-09	-1.87E-09	-3.12E-09	-4.60E-09	-3.82E-09	-6.02E-09	-6.43E-09	-4.96E-09
-0.9	5.70E-11	-5.30E-12	-7.00E-12	-1.26E-11	-3.02E-11	-7.00E-11	-1.22E-10	-5.05E-10	-1.24E-09	-1.79E-09	-3.03E-09	-4.52E-09	-3.64E-09	-5.90E-09	-6.35E-09	-4.86E-09
-0.88	6.00E-11	-5.50E-12	-7.30E-12	-1.18E-11	-2.93E-11	-6.60E-11	-1.18E-10	-4.76E-10	-1.21E-09	-1.75E-09	-2.91E-09	-4.44E-09	-3.62E-09	-5.80E-09	-6.07E-09	-4.50E-09
-0.86	5.70E-11	-5.50E-12	-7.10E-12	-1.13E-11	-2.86E-11	-6.80E-11	-1.05E-10	-4.52E-10	-1.17E-09	-1.70E-09	-2.82E-09	-4.27E-09	-3.54E-09	-5.50E-09	-6.03E-09	-4.45E-09
-0.84	5.80E-11	-5.60E-12	-6.50E-12	-1.16E-11	-2.69E-11	-6.30E-11	-1.02E-10	-4.12E-10	-1.14E-09	-1.67E-09	-2.73E-09	-4.15E-09	-3.43E-09	-5.38E-09	-5.63E-09	-4.28E-09
-0.82	5.80E-11	-5.70E-12	-6.60E-12	-1.15E-11	-2.55E-11	-6.20E-11	-9.70E-11	-3.88E-10	-1.10E-09	-1.57E-09	-2.65E-09	-4.08E-09	-3.33E-09	-5.27E-09	-5.59E-09	-4.10E-09
-0.8	5.70E-11	-5.30E-12	-6.30E-12	-1.09E-11	-2.53E-11	-5.90E-11	-9.80E-11	-3.68E-10	-1.07E-09	-1.54E-09	-2.62E-09	-3.94E-09	-3.27E-09	-5.00E-09	-5.25E-09	-3.94E-09
